Company,Time,Financial Distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
367,2,0.68735,0,1.6966,0.48177,0.46113,0.55432,0.22323,0.31406,1.3031,0.86912,0.89405,0.3681,0.76491,134.39,0.53887,0.85574,26.835,0.40271,2.1209,0.064973,0.0029967,0.14411,0.7247,2.7386,0.42664,0.45085,3103.3,13.376,1.765,0.01902,0.010283,0.5875,2.1893,1.0599,0.9777,3.6991,13.415,0.62985,0.019083,0.11721,0.22372,0.20241,1.0287,0.16098,2.6622,2.3802,0.58281,1.0448,0.85574,3471.1,0.83666,0.57336,12.786,0.44243,0.2365,660.01,0.074496,0.14985,0.034376,-5.9e-05,-0.00010642,0.015725,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,10,2.3711,2,11
367,3,0.93491,0,1.2765,0.42302,0.52467,0.52986,0.27621,0.14179,0.99474,0.79836,0.88996,0.18279,0.65452,577.02,0.47533,1.1038,2.914,0.5213,2.6724,0.030299,0.00090343,0.059093,0.80953,3.6032,0.54327,0.51274,1590.7,13.754,3.7369,0.4594,0.011937,0.51004,7.5734,0.96259,0.97725,5.8512,123.54,0.6463,0.025114,0.057183,0.39499,0.14705,1.1147,0.28143,3.2324,2.8767,0.2983,0.80625,1.1038,1787.4,1.0787,0.45673,13.119,0.55578,0.28786,745.66,0.12336,0.090555,0.060254,0.00024466,0.00046175,0.0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,10,0.68735,3,12
367,4,2.835,0,0.95081,0.36529,0.6267,0.6965,0.16854,-0.030273,0.68546,0.52447,0.97855,0.17151,0.58513,209.38,0.3733,1.6788,5.4486,0.24198,8.207,0.013726,0.0011557,0.022304,1.1903,3.8012,0.26005,0.6154,1991.3,14.125,-23.008,0.44967,0.011297,0.42184,43.543,0.60565,0.98197,11.091,66.072,0.62429,0.030262,0.019708,0.9056,0.18323,1.8658,0.25184,2.0373,1.9936,-0.081095,0.58288,1.6788,2034.9,1.6486,0.73995,13.763,0.26429,0.18112,1018.4,0.11184,0.062797,0.80636,-0.064174,-0.092137,0.0,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,10,0.93491,4,13
367,5,3.7973,0,2.0405,0.36562,0.31843,0.9554,0.063092,0.31344,1.4383,0.38269,0.53644,0.49104,0.61468,50.818,0.68157,0.4672,4.2977,0.066037,9.5859,0.031817,0.0012995,0.10562,1.5543,6.014,0.08206,0.30124,2110.9,14.182,3.0482,0.05913,0.017192,0.43328,7.2696,0.4535,0.94601,10.443,83.766,0.59482,0.025224,0.033303,0.45283,0.15886,1.4018,0.060074,4.2903,2.3015,0.45987,1.1482,0.47872,3935.0,0.44198,0.91794,14.137,0.089417,0.078401,1694.1,0.029161,0.091489,-0.081728,-0.036508,-0.038213,0.0,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,10,2.835,5,14
367,6,4.4292,0,1.6987,0.27595,0.43903,0.66576,0.03888,0.25668,1.1866,0.41449,0.49192,0.43497,0.62405,10.39,0.56097,0.78263,3.2092,0.058399,5.1404,0.03826,0.0056207,0.10415,1.0668,3.4392,0.091825,0.36737,2409.1,14.596,2.5937,0.5121,0.071665,0.43593,3.1632,0.65479,0.83677,5.6602,112.18,0.44219,0.12775,0.057468,0.053688,0.19358,1.1868,0.14125,2.8978,1.4255,0.45757,0.62854,0.80569,4897.3,0.65488,0.90818,14.189,0.089455,0.061133,1660.6,0.065967,0.11762,0.84255,-0.0071912,-0.010802,0.0135,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,10,3.7973,6,15
367,7,7.9035,0,1.4386,0.19755,0.54669,0.66314,0.10776,0.22118,0.99098,0.2979,0.43579,0.36313,0.7255,13.758,0.45331,1.206,2.8864,0.16251,7.1179,0.05176,0.011812,0.10263,0.91404,4.2036,0.22467,0.50433,2409.6,14.93,2.9982,0.39718,0.042367,0.49977,1.3698,0.75365,0.9225,9.1805,124.72,0.27229,0.093462,0.078053,0.39168,0.15776,1.4629,0.00021087,2.8735,1.2522,0.48792,0.36135,1.2316,5529.2,1.1125,0.77533,14.52,0.20057,0.14899,2048.8,0.00010542,0.072233,0.1386,-0.007515,-0.011333,0.13619,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,10,4.4292,7,16
367,8,7.4431,0,1.244,0.29385,0.52336,0.39775,0.059437,0.12286,0.90496,0.73878,0.6165,0.41841,0.62639,18.333,0.47664,1.098,2.055,0.14943,2.936,0.026856,0.0081509,0.053336,0.63499,2.0796,0.27621,0.50353,5550.7,15.368,3.2374,0.54863,0.019822,0.45568,0.90582,1.1456,0.96212,4.0565,175.18,0.46912,0.041587,0.06752,-0.071123,0.19126,0.83449,1.3036,2.4921,1.5364,0.25776,0.56148,1.2476,9003.5,1.0564,0.72379,14.446,0.19494,0.10986,1731.2,0.3946,0.098055,0.87754,-0.013957,-0.03509,0.056589,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,10,7.9035,8,17
367,9,2.1079,0,0.86502,0.21353,0.61464,0.24983,-0.033477,-0.08144,0.74771,0.85468,0.5541,0.33574,0.52189,-20.955,0.38536,1.595,2.052,-0.134,7.7694,0.069528,0.0063944,0.11524,0.4787,1.2791,0.050512,0.60333,4733.8,15.528,-3.0677,0.17364,0.011309,0.45112,0.56981,1.8057,0.9816,8.1827,175.44,0.40914,0.029346,0.2783,-0.26283,0.19532,0.64832,-0.14717,1.973,1.0932,-0.21134,0.3474,1.6569,8543.1,1.5657,0.94949,14.141,-0.053851,0.012619,1632.8,-0.079432,0.030532,0.19852,-0.033634,-0.13463,0.031346,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,10,7.4431,9,18
367,10,4.1368,0,0.881,0.26319,0.56131,0.15869,-0.025965,-0.065358,0.7793,1.6585,0.59994,0.28826,0.48388,-56.057,0.43869,1.2795,1.052,-0.16362,5.6509,0.019812,0.0029189,0.036073,0.32795,1.0335,0.14911,0.54924,1924.5,15.805,-2.428,0.31938,0.012076,0.42802,0.29717,2.6973,0.97849,6.6412,342.19,0.54391,0.027528,0.12485,-0.16197,0.15355,0.36173,0.62622,2.857,1.7141,-0.14898,0.46888,1.2982,3207.9,1.252,0.85089,13.964,-0.054353,0.023662,1257.2,0.23845,0.023894,0.037221,0.0,0.0,0.0091433,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,10,2.1079,10,19
367,12,2.186,0,1.1332,0.31006,0.4579,0.32507,0.061425,0.058981,0.98953,0.95383,0.57196,0.45519,0.5018,777000.0,0.5421,0.84468,2.1031,0.18896,12.115,0.0065307,0.0,0.014748,0.6478,1.9639,0.26616,0.44282,3924.2,16.354,5.5114,0.23096,0.015076,0.43819,0.60268,1.348,0.96708,16.509,171.18,0.61789,0.02781,0.02009,1.109,0.16552,0.59965,0.17783,3.2751,1.8732,0.1088,0.67713,0.86492,6860.9,0.81687,0.73384,15.23,0.25288,0.086521,3621.6,0.081655,0.01969,0.75696,0.0,0.0,0.041638,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,10,5.7609,12,21
367,13,2.9693,0,1.8489,0.30352,0.41743,0.38364,0.13828,0.33849,1.7469,0.79115,0.521,0.38755,0.73725,2180000.0,0.58257,0.71653,1.7051,0.36044,6.5839,0.019924,0.0,0.049966,0.52037,2.4152,0.44468,0.39876,1712.0,16.575,1.1334,0.24788,0.018672,0.69657,0.66764,1.8157,0.95527,11.856,211.14,0.41169,0.032052,0.051934,0.47274,0.15884,0.65853,0.22156,3.6676,1.9108,0.58103,0.72712,0.7262,3286.0,0.68448,0.55532,15.617,0.4393,0.1706,5045.0,0.099732,0.032359,0.19752,0.012426,0.03239,0.093959,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,10,2.186,13,22
368,2,0.25608,0,1.4927,0.052326,0.6151,0.86948,0.073652,0.26607,1.049,0.060181,0.13595,0.070082,0.80611,4.2213,0.3849,1.5981,2.4919,0.084709,4.4042,0.060292,0.020067,0.11165,1.0786,4.7296,0.28267,0.54003,193.03,12.057,3.2678,0.15236,0.075069,0.5665,9.6167,0.65155,0.87796,6.1397,144.47,0.064912,0.19504,0.069343,0.062811,0.18384,2.259,0.39526,2.0937,0.28463,0.69128,0.085069,1.5981,1419.9,1.4031,0.71733,11.917,0.11452,0.24578,341.89,0.16502,0.14161,-0.040429,-0.02913,-0.033503,0.21947,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,10,0.25852,5,20
368,3,0.24866,0,1.3997,0.077429,0.65093,1.0914,0.11357,0.22704,1.0016,0.070942,0.22181,0.06239,0.79508,5.272,0.34907,1.8647,2.0844,0.10405,6.6772,0.039779,0.019736,0.070029,1.3727,5.7655,0.28301,0.56804,317.81,12.163,4.8073,0.11267,0.082888,0.56893,8.0444,0.52126,0.87266,9.3128,172.71,0.097386,0.23745,0.036446,0.39672,0.1893,3.1267,0.64647,1.844,0.40902,0.6504,0.11895,1.9202,1432.8,1.6273,0.71699,12.251,0.12829,0.30889,461.71,0.24428,0.1172,0.14576,-0.025554,-0.023413,0.17282,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,10,0.25608,6,21
368,4,0.072673,0,1.8474,0.13224,0.49287,1.1868,0.16309,0.355,1.3042,0.11143,0.26077,0.093088,0.77393,12.067,0.50713,0.97189,3.0972,0.13742,7.3972,0.049842,0.011388,0.11897,1.5334,8.7466,0.28307,0.41893,353.25,12.427,3.343,0.3016,0.073941,0.54637,7.1191,0.46039,0.84998,10.318,116.23,0.17087,0.1458,0.041998,0.41527,0.13568,2.3401,1.223,3.7376,0.97465,0.70002,0.26831,0.97189,1354.6,0.82609,0.71693,12.598,0.15079,0.33594,660.74,0.37946,0.11502,-0.067095,-0.0067273,-0.0056687,0.15908,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,10,0.24866,7,22
368,6,0.24179,0,1.3883,0.074863,0.63329,1.1125,0.10956,0.21804,1.0963,0.067295,0.20415,0.074041,0.77957,3.9335,0.36671,1.727,2.3036,0.098485,6.9719,0.022795,0.025037,0.040595,1.427,6.8497,0.2316,0.56153,287.06,12.788,5.1022,0.19986,0.071763,0.6156,7.2375,0.55337,0.88668,9.0732,156.28,0.096031,0.1957,0.020491,1.389,0.16241,3.0337,6.7092,2.2579,0.46095,0.59458,0.11821,1.7937,1406.1,1.5313,0.7684,12.895,0.11963,0.25764,1103.4,0.77036,0.12261,0.019692,-0.015062,-0.013539,0.14829,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,10,0.28391,9,24
368,7,0.46932,0,1.3353,0.049494,0.64828,0.73167,0.087507,0.19663,1.075,0.067645,0.14072,0.06191,0.78304,2.5198,0.35172,1.8432,1.51,0.1196,4.1262,0.012605,0.047464,0.021495,0.93439,4.4645,0.32282,0.58641,193.3,12.807,3.721,0.018531,0.061866,0.63037,3.8129,0.86156,0.90457,6.0932,238.41,0.063207,0.17589,0.017228,-0.33011,0.16389,2.0802,-0.32662,2.1461,0.302,0.55906,0.076347,1.8943,1373.7,1.6673,0.67718,12.494,0.15353,0.23619,691.28,-0.19518,0.12008,0.027789,-0.001467,-0.002005,0.099481,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,10,0.24179,10,25
368,8,0.24621,0,1.5306,0.11249,0.5835,0.7315,0.042616,0.27895,1.2522,0.15378,0.27009,0.12043,0.80468,1.4566,0.4165,1.401,1.5317,0.058257,4.8891,0.031901,0.039997,0.06068,0.90907,4.9588,0.28835,0.52573,438.39,12.805,2.6224,-0.0021552,0.057771,0.65833,7.0008,0.89997,0.90099,6.87,235.03,0.1398,0.1387,0.04361,-0.0023798,0.14752,1.7563,1.2679,2.8234,0.76256,0.66974,0.19279,1.4151,1623.2,1.2622,0.71165,12.492,0.092762,0.21093,711.76,0.38799,0.10648,-0.10183,-0.009747,-0.013325,0.022494,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,10,0.46932,11,26
368,10,0.38638,0,1.5801,0.06807,0.59154,0.64036,0.065577,0.30864,1.2642,0.1063,0.16665,0.048797,0.84067,3.2922,0.40846,1.4482,2.5213,0.10241,6.8075,0.16579,0.031105,0.31162,0.76173,6.5671,0.34862,0.53203,380.47,13.165,2.0748,0.5172,0.059509,0.6726,5.4448,1.0503,0.8994,10.451,142.78,0.080971,0.14569,0.2589,0.045823,0.097511,1.5677,0.11029,4.1889,0.69807,0.75562,0.11507,1.4563,2283.1,1.3025,0.65138,12.72,0.1248,0.22324,1003.7,0.052262,0.061274,-0.0056271,-0.040776,-0.063677,0.11313,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,10,0.27274,13,28
368,13,0.2949,0,2.6368,0.10319,0.36803,0.48029,0.022814,0.49724,1.833,0.21485,0.16329,0.13565,0.80102,23.01,0.63197,0.58236,2.8782,0.0475,1.6704,0.13368,0.0020644,0.44004,0.5996,8.3708,0.41758,0.30378,217.92,14.132,0.96592,-0.037873,0.06425,0.55682,2.1311,1.1593,0.82542,2.868,125.08,0.12882,0.10167,0.27832,-0.30875,0.057377,0.75999,-0.11651,11.014,1.7985,0.78681,0.28039,0.58236,1334.6,0.48069,0.58242,13.399,0.061112,0.20056,2273.4,-0.061857,0.16747,0.72085,-0.0076173,-0.01586,0.15226,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,10,0.28646,16,31
368,14,0.39474,0,2.5084,0.10393,0.35039,0.48093,0.051114,0.41782,1.8978,0.2161,0.15999,0.1415,0.69481,25.134,0.64961,0.53939,2.8911,0.10628,3.1358,0.077962,0.0042286,0.28145,0.69218,2.9778,0.40493,0.277,216.6,14.119,1.1511,-0.013107,0.073395,0.52569,3.7743,1.0931,0.79053,5.2696,124.52,0.14958,0.11298,0.1621,-0.011787,0.16151,0.74034,-0.0060291,4.0221,0.6435,0.64318,0.29661,0.53939,1353.9,0.4264,0.59507,13.387,0.1313,0.19474,2595.7,-0.0030237,0.091266,1.778,-0.011195,-0.023278,0.11306,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,10,0.2949,17,32
369,12,1.0918,0,0.94319,0.21041,0.61396,0.37285,0.24128,-0.033333,0.91364,0.56434,0.54506,0.20228,0.55341,393.43,0.38604,1.5904,3.118,0.64713,14.174,0.066762,0.0016448,0.11378,0.67373,1.2997,0.43023,0.58674,1259.6,15.512,-11.186,0.40625,0.027222,0.53607,0.49146,1.4378,0.95566,24.877,115.46,0.38021,0.070518,0.17906,1.0705,0.28686,0.96584,0.57572,1.3457,0.7335,-0.086346,0.34271,1.5918,2311.0,1.5199,0.56977,14.525,0.76373,0.16041,6622.2,0.22352,0.014987,1.0371,-0.0035659,-0.0095641,0.12797,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,10,1.211,3,14
369,13,0.55238,0,0.98874,0.15639,0.52629,0.73954,0.18514,-0.0058853,0.92156,0.21147,0.33015,0.16255,0.51663,47.263,0.47371,1.111,3.7099,0.25034,19.576,0.057567,0.0052967,0.11017,1.4315,2.4576,0.18797,0.52252,1050.5,15.627,-125.66,0.12201,0.0037764,0.48153,1.457,0.65112,0.99282,24.107,97.036,0.30272,0.007972,0.077841,1.2255,0.30092,1.5612,-0.16605,1.5742,0.51972,-0.012424,0.29716,1.1119,3181.8,1.103,0.81203,15.325,0.33314,0.13901,12817.0,-0.090542,0.030677,0.17698,-0.0029171,-0.0039445,0.14013,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,10,1.0918,4,15
369,14,0.6799,0,1.0507,0.1394,0.56326,0.88467,0.16397,0.028286,0.93818,0.15758,0.31919,0.14815,0.5862,147.27,0.43674,1.2897,5.6518,0.18534,16.895,0.11038,0.0012585,0.19784,1.5091,3.1803,0.16761,0.55792,519.76,15.731,31.276,0.11018,0.0053415,0.52342,1.5981,0.59166,0.99052,20.297,63.697,0.23781,0.01223,0.12477,0.32804,0.27817,2.0256,-0.010417,1.5701,0.50115,0.064765,0.2475,1.2924,1628.4,1.2774,0.83239,15.609,0.26341,0.14828,14584.0,-0.0052357,0.043586,0.02626,-0.010004,-0.011308,0.14861,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,10,0.55238,5,16
370,12,0.48901,0,1.4848,0.2129,0.34513,0.54163,0.26631,0.16253,1.4352,0.39308,0.3251,0.28332,0.49777,13.238,0.65487,0.52701,1.9966,0.49168,17.726,0.036857,0.037142,0.10994,1.0881,1.1116,0.5894,0.33524,616.91,14.456,3.3324,0.37771,0.0098906,0.48111,4.7943,0.88828,0.97134,43.171,180.31,0.42771,0.015103,0.068048,0.1068,0.48726,0.82707,0.062047,1.344,0.43693,0.24819,0.61688,0.52888,1897.6,0.51191,0.4106,13.843,0.63831,0.31923,1191.2,0.03009,0.012546,0.57772,0.0032624,0.0060234,0.18823,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,10,0.82096,3,11
370,14,0.70555,0,0.78699,0.1215,0.57378,0.47977,0.15848,-0.096447,0.73907,0.25324,0.28505,0.14832,0.35634,12.162,0.42622,1.3462,2.8633,0.33032,13.804,0.063545,0.027161,0.14034,1.3464,0.75144,0.44975,0.45278,736.73,15.195,-4.9744,0.57407,0.121,0.33464,1.2297,0.6975,0.78912,25.087,125.73,0.34096,0.28388,0.13245,0.58017,0.63846,1.1256,0.51759,0.66758,0.1903,-0.22628,0.21175,1.3519,2584.5,1.0623,0.55025,14.46,0.51625,0.21578,2089.4,0.20559,0.019124,0.59996,-0.0043459,-0.0090583,0.21306,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,10,0.89939,5,13
371,12,0.78883,0,1.3568,0.32893,0.25299,0.29967,0.24409,0.082728,1.3408,1.0976,0.44034,0.34839,0.31459,41.586,0.74701,0.33868,30.028,0.8145,26.218,0.012445,0.019586,0.053675,0.95259,0.52336,0.77101,0.23186,907.71,13.781,3.6224,0.26098,0.021134,0.31088,66279.0,1.0374,0.91647,114.49,11.989,1.0456,0.028291,0.041529,0.30485,0.5726,0.40117,0.30816,1.3046,0.57446,0.11075,1.3002,0.371,2061.4,0.31039,0.22899,12.576,0.87758,0.23105,1904.2,0.13351,0.0026174,0.16135,-0.0046446,-0.015499,0.088345,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,10,0.96141,3,25
371,14,0.66863,0,1.7543,0.25591,0.26917,0.3828,0.23481,0.1889,1.7411,0.66851,0.35016,0.26149,0.43933,203.08,0.73083,0.36831,8.7821,0.6134,58.082,0.099433,0.0030205,0.39704,0.87133,0.82644,0.74871,0.25043,599.79,14.156,2.0265,0.24215,0.018739,0.43602,0.51296,1.139,0.93038,231.14,40.992,0.58249,0.025641,0.25975,0.21977,0.46319,0.52379,0.18078,1.5778,0.55248,0.25847,0.95072,0.39716,1712.9,0.34267,0.25129,13.196,0.6846,0.28661,2575.7,0.082897,0.0016562,0.066894,-0.001504,-0.0039289,0.13768,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,10,0.61288,5,27
372,12,0.23351,0,0.86508,0.1245,0.66764,0.85859,0.19091,-0.042323,0.70593,0.14501,0.37459,0.11537,0.27137,2.4878,0.33236,2.0088,7.7397,0.22236,67.566,0.046101,0.089377,0.14696,3.1639,1.2043,0.38048,0.31369,620.33,12.203,-20.287,0.26612,0.35395,0.22145,8.0543,0.25792,0.46986,109.06,46.513,0.45878,1.0649,0.053694,0.26631,0.71296,2.5833,0.10575,0.46617,0.17462,-0.12734,0.18648,2.0469,1656.0,0.94384,0.61952,12.05,0.29814,0.32668,1368.9,0.050219,0.0078725,0.25376,-0.018118,-0.021102,0.10013,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,10,0.57485,3,17
372,13,0.49186,0,1.2425,0.097148,0.37799,0.72092,0.12214,0.050852,1.0572,0.13475,0.15618,0.11531,0.26051,2.3385,0.62201,0.60769,10.774,0.16942,64.14,0.067382,0.072448,0.32139,2.7674,0.98787,0.3278,0.20966,196.73,12.912,14.177,1.0321,0.16833,0.22165,6.6524,0.30745,0.55467,95.417,33.415,0.37291,0.27062,0.093467,0.70628,0.72978,1.159,0.58566,0.85233,0.13312,0.081753,0.25701,0.61111,1259.6,0.33706,0.6722,12.584,0.23412,0.23631,2056.2,0.2265,0.0075555,1.08,-0.002837,-0.0039353,0.078615,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,10,0.23351,4,18
372,14,0.55838,0,0.5987,0.086088,0.56431,0.72937,0.10454,-0.17773,0.48931,0.11803,0.19759,0.13969,0.26516,3.8965,0.43569,1.2952,22.094,0.14334,134.59,0.11418,0.036786,0.2578,2.7507,1.0029,0.28779,0.44289,303.12,13.465,-4.1037,0.73877,0.12142,0.21671,3.3237,0.29712,0.78483,188.97,16.294,0.32467,0.27869,0.15654,0.75914,0.72726,1.6741,0.54083,0.59908,0.11837,-0.40793,0.15256,1.3019,1534.1,1.0165,0.71221,13.149,0.20511,0.20991,3057.3,0.21286,0.0038597,0.73278,-0.0024496,-0.0033585,0.061388,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,10,0.49186,5,19
373,12,-0.27368,0,1.3996,0.067323,0.65506,0.77612,0.13344,0.2489,0.57282,0.086743,0.19517,0.081951,0.87183,1.853,0.34494,1.899,3.2599,0.17193,1.4938,0.027698,0.092783,0.044465,0.89022,8.8058,0.29531,0.62292,268.94,13.429,3.1181,0.58546,0.032135,0.35682,20.295,0.45975,0.95094,2.1198,110.43,0.077221,0.093161,0.035689,0.57341,0.088137,2.25,0.1893,3.9137,0.76384,0.72158,0.10277,2.0254,1377.9,1.8059,0.70469,13.175,0.18711,0.22919,1084.5,0.086465,0.36613,0.02025,0.0,0.0,0.078487,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,10,0.32737,1,17
373,14,-0.18522,0,1.1082,0.015033,0.87774,0.54689,0.050768,0.090152,0.89882,0.027488,0.12296,-0.060742,0.92362,0.33274,0.12226,7.1792,2.2046,0.092831,3.5885,0.020289,0.27899,0.024343,0.59212,10.263,0.2498,0.83347,86.3,13.791,6.0663,0.094396,0.044274,0.74914,8.4487,1.3698,0.94956,4.7834,163.29,0.016276,0.36212,0.0371,-0.42466,0.053287,4.4731,-0.65597,2.2944,0.28211,0.73737,0.017127,8.0547,701.87,6.8171,0.7502,13.188,0.11263,0.13661,1170.4,-0.48807,0.11433,-0.1513,-0.028102,-0.051386,0.0,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,10,-0.34871,3,19
374,9,2.4517,0,1.5218,0.12369,0.69631,1.4476,0.15586,0.24527,1.4303,0.085445,0.4073,0.18703,0.71535,55853.0,0.30369,2.2928,2.4829,0.10767,29.192,0.089328,0.0,0.19003,2.0237,5.216,0.16294,0.47007,1166.3,12.789,5.9021,-0.14512,0.22624,0.67236,5.3242,0.46445,0.67509,34.875,144.99,0.17291,0.74495,0.061706,0.16857,0.27754,4.7668,0.68797,1.0942,0.44568,0.80764,0.17764,2.2928,2863.6,1.5479,0.83706,13.159,0.14483,0.23588,682.58,0.25594,0.041509,-0.14219,-0.018412,-0.012719,0.23751,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,7,1.7636,1,19
374,10,1.5693,0,1.6548,0.13953,0.64397,1.3205,0.18037,0.30309,1.5066,0.10567,0.39192,0.24577,0.76592,68384.0,0.35603,1.8087,5.7174,0.1366,15.848,0.041774,0.0,0.090258,1.724,5.7743,0.19467,0.46283,1392.0,12.846,4.3568,0.057982,0.18113,0.69731,5.3359,0.52807,0.71872,19.679,62.966,0.18218,0.50875,0.031636,-0.034956,0.22868,3.7088,0.19348,1.5569,0.61017,0.85128,0.21668,1.8366,3551.7,1.3,0.80533,13.124,0.16994,0.25706,845.66,0.088205,0.067101,-0.12827,-0.00038245,-0.00028964,0.2375,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,7,2.4517,2,20
